valor,rsi,b7l,b7u,b21l,b21u,ema100,ema200
"[140.255255, 59.906103286388024, 140.10697974245832, 140.42230168611306, 140.04033925654463, 140.51332217202676, 140.141266, 140.074081, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.257785, 61.02118893467375, 140.1073865505499, 140.42261773516435, 140.0405278020153, 140.513374578937, 140.141266, 140.074081, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.255105, 59.8412698412646, 140.10695547694718, 140.42228309448132, 140.04032785827795, 140.51331928457918, 140.141266, 140.074081, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.254495, 59.57905322893181, 140.1068566283713, 140.42220765734294, 140.04028125208077, 140.51330779553825, 140.141266, 140.074081, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.249865, 57.661290322581436, 140.10609752223752, 140.42164390633388, 140.03991425954675, 140.5132338356913, 140.141266, 140.074081, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.257555, 60.91810503121463, 140.10734976077228, 140.42258881065626, 140.04051095068223, 140.5133695255082, 140.141266, 140.074081, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.245885, 55.87295109841287, 140.11036882343504, 140.4220754622792, 140.04012740181923, 140.50768736008553, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.245755, 55.82359336776649, 140.1103467709763, 140.4220603718808, 140.0401159897978, 140.50768639115455, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.255325, 58.8956237927147, 140.11193694066725, 140.42320448790412, 140.04090624433422, 140.50780756518958, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.253585, 58.413639733134005, 140.11165283621798, 140.42299144949627, 140.04077008766035, 140.50777800757777, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.250585, 57.55554027099773, 140.11115776054316, 140.42262938231391, 140.04052747414815, 140.50773490680425, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.245855, 55.86155310757991, 140.11036373550792, 140.42207197877775, 140.0401247699286, 140.50768713483333, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.244355, 55.29752288638326, 140.1101084964586, 140.42189864639855, 140.03999191135455, 140.50767713626448, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.245035, 55.55179875575098, 140.1102244095407, 140.4219770190307, 140.0400524476444, 140.50768136187943, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.247475, 56.483773377343525, 140.11063753726563, 140.4222610341629, 140.04026547256515, 140.50770071791104, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.253195, 58.304054054057566, 140.11158885139162, 140.42294400575122, 140.04073911042076, 140.50777184196016, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.249165, 57.136903521570744, 140.11092111373932, 140.42246031483205, 140.04040917060905, 140.50771797224814, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.251385, 57.78781038374906, 140.11129042897, 140.42272528531566, 140.04059314345506, 140.50774542797353, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.251255, 57.7502396275485, 140.1112689024207, 140.42270966900782, 140.0405825202978, 140.5077436701784, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.247485, 56.48765729217507, 140.11063922141, 140.4222622071614, 140.040266332115, 140.50770081074214, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.247485, 56.48765729217507, 140.11063922141, 140.4222622071614, 140.040266332115, 140.50770081074214, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.255605, 58.97214280965629, 140.11198245004653, 140.42323897852486, 140.04092784173645, 140.507812634454, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.258105, 59.64292721208749, 140.11238621936195, 140.42354949492375, 140.04111682904292, 140.50786174238564, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.256085, 59.1026575651191, 140.11206033155378, 140.42329823987473, 140.04096466399739, 140.50782152647884, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.256385, 59.18380845294045, 140.11210892116392, 140.42333536455035, 140.04098754841257, 140.50782721349222, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.256025, 59.0863886494732, 140.11205060566223, 140.42329082290914, 140.04096007516006, 140.50782040103041, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.256375, 59.181108612249865, 140.11210730258026, 140.4233341259911, 140.04098678720376, 140.50782702232007, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.234505, 51.85909980431224, 140.10839146316698, 140.42080139397586, 140.0390580280838, 140.50767292429714, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.231505, 50.895235735086885, 140.1078544249765, 140.42048128930918, 140.03875247079813, 140.50769276729713, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.229505, 50.27232115537548, 140.10749275815334, 140.42027152756089, 140.03854330389672, 140.50771145800806, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226075, 49.23879165668248, 140.10686573144937, 140.41991855426488, 140.03817443050744, 140.50775366473064, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.236405, 52.48865887163717, 140.10872819182612, 140.42100752245955, 140.03924645440588, 140.50766545035606, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.237405, 52.8261848112673, 140.10890435836444, 140.42111707020695, 140.03934403754667, 140.50766310531046, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.236885, 52.650131384993074, 140.10881284296462, 140.4210600141782, 140.0392934311136, 140.50766418793398, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.238475, 53.192178192178794, 140.10909204699678, 140.42123509586034, 140.03944723716188, 140.5076618104572, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.240285, 53.822970582456975, 140.1094076321268, 140.42143665358745, 140.0396189481902, 140.5076624803812, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.240685, 53.96439597977483, 140.1094770511125, 140.42148152031604, 140.03965641000212, 140.50766311380744, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.240185, 53.78772998101374, 140.10939025907183, 140.42142545521384, 140.03960955527447, 140.50766234948748, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.242955, 54.78127500666917, 140.10986878333884, 140.42173835951823, 140.03986567500831, 140.50767003927743, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.234255, 51.77738560443675, 140.10834696060647, 140.42077446796492, 140.03903294090972, 140.50767420194742, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.227755, 49.73964640349096, 140.1071739139304, 140.42009037178383, 140.03835670422896, 140.50773139100912, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.225855, 49.17394947923062, 140.10682522260836, 140.41989620596306, 140.03815033391257, 140.5077568089446, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.223855, 48.5922157813783, 140.106455351657, 140.41969464834298, 140.03792886081888, 140.5077878058478, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.234695, 51.921375300213654, 140.10842525461513, 140.420821888242, 140.0390770485894, 140.50767199902967, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.236325, 52.46184302956826, 140.10871406693755, 140.42099879020523, 140.03923860040638, 140.5076656853079, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.237325, 52.79902307346448, 140.10889029193623, 140.42110827949233, 140.03933627123772, 140.5076632525718, 140.143768, 140.076004, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.237825, 19.23375041523251, 140.10396111985608, 140.41030316585812, 140.0397027512128, 140.49921582021582, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.239985, 21.120363361088923, 140.10434158961309, 140.41053983895827, 140.03991345584828, 140.49921082986603, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.239615, 20.803474484251915, 140.10427666331174, 140.4104990509739, 140.0398777330629, 140.4992113145562, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.235475, 18.74595294625576, 140.1035432376816, 140.41004961946118, 140.0394675946177, 140.49922716728707, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.220015, 16.065482796889984, 140.10069211125884, 140.40848360302678, 140.03776757165025, 140.49945480930216, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.219015, 15.918255131965942, 140.1005016251964, 140.40838837480356, 140.0376485092232, 140.49947863363397, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.224515, 16.76317313259851, 140.10154020514514, 140.40892122342623, 140.03828971247967, 140.49936123990128, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.220915, 16.200335758251885, 140.10086292112706, 140.4085699360157, 140.03787378645256, 140.49943430878557, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.218335, 15.819672131146223, 140.10037167573537, 140.40832403855026, 140.03756691836506, 140.49949546258736, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.214905, 15.340457475931515, 140.09971103397834, 140.40800468030727, 140.03714762239616, 140.49958809188956, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.215405, 15.408498181495434, 140.09980787319373, 140.4080506982348, 140.03720954788585, 140.4995737854475, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.206405, 14.269284482048562, 140.09803690308613, 140.40725023977095, 140.0360530927245, 140.49987309775173, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.214255, 15.252897787144784, 140.0995848700014, 140.40794512999852, 140.03706670976408, 140.49960709975977, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.222525, 16.447306126311474, 140.1011669962912, 140.4087258608516, 140.03806156586546, 140.499399862706, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.223025, 16.525544667491467, 140.10126104161242, 140.40877467267325, 140.03811930051396, 140.49938974710514, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.217715, 15.730845861256023, 140.10025289704134, 140.40826567438717, 140.0374920836573, 140.49951124967606, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.214445, 15.278388600581415, 140.09962178061184, 140.40796250510235, 140.03709040901308, 140.49960149574886, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.224235, 16.717998075070238, 140.10148786966633, 140.40889355890502, 140.03825787592814, 140.4993664097862, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.233545, 18.363463368218284, 140.10319697050278, 140.40984445806856, 140.03926986051616, 140.49924109186483, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.235865, 18.825186951335365, 140.10361287261563, 140.41009141309857, 140.0395070470188, 140.49922485774317, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.235865, 18.825186951335365, 140.10361287261563, 140.41009141309857, 140.0395070470188, 140.49922485774317, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.224925, 16.829764557699196, 140.10161673498817, 140.4089618364403, 140.0383361739109, 140.4993538260891, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.225425, 16.911693116541088, 140.10170989633704, 140.4090115322343, 140.03839258260086, 140.4993450364468, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.223395, 16.583922092802087, 140.10133051668967, 140.40881091188166, 140.03816184646314, 140.49938243925118, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.222025, 16.369804919422762, 140.10107276704224, 140.4086772329577, 140.03800355532533, 140.49941025419852, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226765, 17.135247114530113, 140.10195865927392, 140.4091456264403, 140.03854239367283, 140.49932284442244, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226425, 17.07796676826287, 140.10189566578708, 140.40911147706998, 140.03850457010927, 140.4993282870336, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.223785, 16.645903210347733, 140.10140363806, 140.4088492190828, 140.03820652851863, 140.49937490005283, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.224785, 16.806966618286065, 140.10159061677848, 140.40894795465005, 140.03832032992966, 140.49935633673704, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.221275, 16.25491297023934, 140.10093107848328, 140.40860463580233, 140.03791602248694, 140.49942635846546, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.222275, 16.408464009067185, 140.1011199046526, 140.40870152391875, 140.03803259507418, 140.49940502397345, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.225465, 16.91828187396659, 140.10171734128033, 140.40901551586245, 140.03839708334914, 140.4993443452223, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.224985, 16.839554047503405, 140.10162792408323, 140.40896779020238, 140.03834295755354, 140.4993527567322, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.218635, 15.863013698630258, 140.1004290481678, 140.40835238040356, 140.03760297701368, 140.49948797536732, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.223555, 16.6092943201376, 140.1013605287502, 140.40882661410689, 140.03818019788724, 140.4993793259223, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.218845, 15.893494372767112, 140.100469169614, 140.40837225895737, 140.03762815918293, 140.499482793198, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.218845, 15.893494372767112, 140.100469169614, 140.40837225895737, 140.03762815918293, 140.499482793198, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.212625, 15.037659077135828, 140.0992671335462, 140.407797152168, 140.03686177174794, 140.49965679968065, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.211845, 14.936795941182238, 140.09911440269752, 140.40772702587384, 140.0367626754749, 140.4996816102394, 140.145401, 140.077499, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.216285, 21.70978627671845, 140.09969289372043, 140.3955228205652, 140.04140445962832, 140.4851493498955, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.214295, 21.182926829269526, 140.0993010658575, 140.39534607699954, 140.04114838450062, 140.48521590121368, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.222015, 26.866370231697488, 140.10080429820775, 140.396048558935, 140.04211656635928, 140.48498295745023, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226065, 30.175399396729812, 140.10157472098047, 140.39643527901944, 140.04259720051837, 140.48488803757684, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.220365, 25.426560076362954, 140.10048682599958, 140.39589460257176, 140.04191535804705, 140.48502702290534, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.220575, 25.612949297794678, 140.10052734697493, 140.39591408159643, 140.0419411395101, 140.4850212414423, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.222515, 27.291763610981885, 140.10090009132915, 140.39609562295647, 140.04217692270808, 140.48497022014905, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226065, 30.175399396729812, 140.10157472098047, 140.39643527901944, 140.04259720051837, 140.48488803757684, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.219965, 25.068936578361274, 140.1004095501227, 140.39585759273436, 140.0418661108984, 140.48503817481588, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.214965, 21.35743268167214, 140.09943332330582, 140.39540524812267, 140.04123510400643, 140.4851929912317, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.234415, 36.13325158391206, 140.10312335776536, 140.39727235652026, 140.0435284890291, 140.48475198716142, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.248775, 44.30582783817887, 140.10566046473193, 140.39883810669656, 140.04494081614556, 140.48470727909253, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
