datetime,pontos,valor,rsi,b7l,b7u,b21l,b21u,ema100,ema200
"[datetime.datetime(2023, 2, 17, 8, 57, 35, 403972), 0, 1.19335, 44.444444444432904, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938182, 1.1935991250000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 36, 419939), 0, 1.19332, 42.51497005987037, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938179, 1.1935989750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 37, 450448), 0, 1.193295, 41.279069767434954, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938176500000002, 1.1935988500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 38, 467737), 0, 1.1933, 41.52046783625199, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938177, 1.1935988750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 39, 496198), 0, 1.193325, 42.77108433734117, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938179500000001, 1.1935990000000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 40, 526766), 0, 1.19328, 40.571428571417115, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938175000000002, 1.1935987750000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 41, 544211), 0, 1.193265, 39.887640449432446, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.19381735, 1.1935987000000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 42, 563164), 0, 1.193305, 41.764705882349254, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.19381775, 1.1935989000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 43, 583485), 0, 1.19327, 40.112994350278235, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938174000000001, 1.1935987250000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 44, 612421), 0, 1.19328, 40.571428571417115, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938175000000002, 1.1935987750000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 45, 630740), 0, 1.193265, 39.887640449432446, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.19381735, 1.1935987000000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 46, 660733), 0, 1.1933, 41.52046783625199, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938177, 1.1935988750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 47, 679650), 0, 1.19328, 40.571428571417115, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938175000000002, 1.1935987750000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 48, 697516), 0, 1.19328, 40.571428571417115, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938175000000002, 1.1935987750000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 49, 722410), 0, 1.19329, 41.040462427737204, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938176, 1.1935988250000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 50, 751515), 0, 1.19331, 42.0118343195246, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938178000000002, 1.1935989250000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 51, 771223), 0, 1.193325, 42.77108433734117, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938179500000001, 1.1935990000000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 52, 800634), 0, 1.1933, 41.52046783625199, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938177, 1.1935988750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 53, 830353), 0, 1.193315, 42.26190476189327, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.19381785, 1.1935989500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 54, 859901), 0, 1.193325, 42.77108433734117, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938179500000001, 1.1935990000000003, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 55, 887503), 0, 1.193305, 41.764705882349254, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.19381775, 1.1935989000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 56, 912481), 0, 1.193335, 43.45238095237733, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938180500000002, 1.1935990500000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 57, 943157), 0, 1.193305, 41.764705882349254, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.19381775, 1.1935989000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 58, 973484), 0, 1.19331, 42.0118343195246, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938178000000002, 1.1935989250000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 57, 59, 990416), 0, 1.193305, 41.764705882349254, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.19381775, 1.1935989000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 1, 11219), 0, 1.19331, 42.0118343195246, 1.1928210835066704, 1.1936460593504727, 1.192703166557539, 1.1942273096329374, 1.1938178000000002, 1.1935989250000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 2, 32776), 0, 1.193325, 44.848484848475714, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938146500000002, 1.1936057250000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 3, 52971), 0, 1.193345, 46.15384615384615, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.19381485, 1.1936058250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 4, 70141), 0, 1.193325, 44.848484848475714, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938146500000002, 1.1936057250000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 5, 93001), 0, 1.19325, 40.80459770113945, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938139000000003, 1.1936053500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 6, 112312), 0, 1.193255, 41.040462427737204, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.19381395, 1.1936053750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 7, 130332), 0, 1.193255, 41.040462427737204, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.19381395, 1.1936053750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 8, 157046), 0, 1.193235, 40.112994350278235, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938137500000001, 1.1936052750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 9, 173221), 0, 1.193215, 39.22651933700654, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938135500000002, 1.1936051750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 10, 198097), 0, 1.19328, 42.26190476189327, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938142000000003, 1.1936055000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 11, 216282), 0, 1.193245, 40.571428571417115, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938138500000002, 1.1936053250000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 12, 244904), 0, 1.19323, 39.887640449432446, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938137000000002, 1.1936052500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 13, 277261), 0, 1.19323, 39.887640449432446, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938137000000002, 1.1936052500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 14, 307776), 0, 1.193275, 42.0118343195246, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938141500000001, 1.1936054750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 15, 338449), 0, 1.193255, 41.040462427737204, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.19381395, 1.1936053750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 16, 368480), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 17, 388992), 0, 1.193285, 42.51497005987037, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938142500000002, 1.1936055250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 18, 418277), 0, 1.193285, 42.51497005987037, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938142500000002, 1.1936055250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 19, 436465), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 20, 454028), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 21, 470990), 0, 1.19329, 42.77108433734117, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143000000003, 1.1936055500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 22, 500893), 0, 1.19327, 41.764705882349254, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938141000000002, 1.1936054500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 23, 521090), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 24, 537474), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 25, 553992), 0, 1.19326, 41.279069767434954, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938140000000002, 1.1936054000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 26, 571497), 0, 1.19327, 41.764705882349254, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938141000000002, 1.1936054500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 27, 588623), 0, 1.19329, 42.77108433734117, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143000000003, 1.1936055500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 28, 609043), 0, 1.193265, 41.52046783625199, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.19381405, 1.1936054250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 29, 627663), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 30, 645372), 0, 1.193315, 44.171779141090255, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938145500000001, 1.1936056750000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 31, 667827), 0, 1.193305, 43.55828220858594, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.19381445, 1.1936056250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 32, 696630), 0, 1.1933, 43.29268292682448, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938144000000002, 1.1936056000000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 33, 717674), 0, 1.19327, 41.764705882349254, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938141000000002, 1.1936054500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 34, 735749), 0, 1.19328, 42.26190476189327, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938142000000003, 1.1936055000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 35, 764396), 0, 1.19331, 43.82716049382598, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938145000000002, 1.1936056500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 36, 794915), 0, 1.19331, 43.82716049382598, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938145000000002, 1.1936056500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 37, 819548), 0, 1.1933, 43.29268292682448, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938144000000002, 1.1936056000000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 38, 844080), 0, 1.19333, 45.18072289155949, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938147000000001, 1.1936057500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 39, 865362), 0, 1.19329, 42.77108433734117, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143000000003, 1.1936055500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 40, 891328), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 41, 921010), 0, 1.19326, 41.279069767434954, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938140000000002, 1.1936054000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 42, 942073), 0, 1.19329, 42.77108433734117, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143000000003, 1.1936055500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 43, 984643), 0, 1.193285, 42.51497005987037, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938142500000002, 1.1936055250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 45, 11745), 0, 1.193295, 43.0303030302965, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938143500000002, 1.1936055750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 46, 40824), 0, 1.193275, 42.0118343195246, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938141500000001, 1.1936054750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 47, 67234), 0, 1.193315, 44.171779141090255, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938145500000001, 1.1936056750000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 48, 96089), 0, 1.193315, 44.171779141090255, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938145500000001, 1.1936056750000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 49, 117090), 0, 1.1934, 49.444444444440606, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938154, 1.1936061000000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 50, 142456), 0, 1.1934, 49.444444444440606, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938154, 1.1936061000000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 51, 160169), 0, 1.193455, 52.35602094240157, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938159500000003, 1.1936063750000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 52, 185966), 0, 1.19347, 53.092783505152994, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938161000000003, 1.1936064500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 58, 53, 213417), 0, 1.19347, 53.092783505152994, 1.1928532586080614, 1.1935753128205098, 1.1926967080011142, 1.1942299586655525, 1.1938161000000003, 1.1936064500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
